time,velocity 
328.4,87.885
328.6,87.8875
328.8,87.89
329,87.8925
329.2,87.895
329.4,87.8974
329.6,87.8999
329.8,87.9024
330,87.9049
330.2,87.9073
330.4,87.9098
330.6,87.9122
330.8,87.9147
331,87.9171
331.2,87.9196
331.4,87.922
331.6,87.9244
331.8,87.9268
332,87.9293
332.2,87.9317
332.4,87.9341
332.6,87.9365
332.8,87.9389
333,87.9413
333.2,87.9436
333.4,87.946
333.6,87.9484
333.8,87.9507
334,87.9531
334.2,87.9555
334.4,87.9578
334.6,87.9602
334.8,87.9625
335,87.9648
335.2,87.9672
335.4,87.9695
335.6,87.9718
335.8,87.9741
336,87.9764
336.2,87.9787
336.4,87.981
336.6,87.9833
336.8,87.9856
337,87.9879
337.2,87.9902
337.4,87.9924
337.6,87.9947
337.8,87.997
338,87.9992
338.2,88.0015
338.4,88.0037
338.6,88.006
338.8,88.0082
339,88.0104
339.2,88.0127
339.4,88.0149
339.6,88.0171
339.8,88.0193
340,88.0215
340.2,88.0237
340.4,88.0259
340.6,88.0281
340.8,88.0303
341,88.0325
341.2,88.0346
341.4,88.0368
341.6,88.039
341.8,88.0411
342,88.0433
342.2,88.0455
342.4,88.0476
342.6,88.0497
342.8,88.0519
343,88.054
343.2,88.0561
343.4,88.0583
343.6,88.0604
343.8,88.0625
344,88.0646
344.2,88.0667
344.4,88.0688
344.6,88.0709
344.8,88.073
345,88.0751
345.2,88.0772
345.4,88.0792
345.6,88.0813
345.8,88.0834
346,88.0854
346.2,88.0875
346.4,88.0896
346.6,88.0916
346.8,88.0936
347,88.0957
347.2,88.0977
347.4,88.0998
347.6,88.1018
347.8,88.1038
348,88.1058
348.2,88.1078
348.4,88.1098
348.6,88.1118
348.8,88.1138
349,88.1158
349.2,88.1178
349.4,88.1198
349.6,88.1218
349.8,88.1238
350,88.1257
350.2,88.1277
350.4,88.1297
350.6,88.1316
350.8,88.1336
351,88.1355
351.2,88.1375
351.4,88.1394
351.6,88.1413
351.8,88.1433
352,88.1452
352.2,88.1471
352.4,88.149
352.6,88.151
352.8,88.1529
353,88.1548
353.2,88.1567
353.4,88.1586
353.6,88.1605
353.8,88.1624
354,88.1642
354.2,88.1661
354.4,88.168
354.6,88.1699
354.8,88.1717
355,88.1736
355.2,88.1755
355.4,88.1773
355.6,88.1792
355.8,88.181
356,88.1829
356.2,88.1847
356.4,88.1865
356.6,88.1884
356.8,88.1902
357,88.192
357.2,88.1938
357.4,88.1956
357.6,88.1974
357.8,88.1993
358,88.2011
358.2,88.2029
358.4,88.2046
358.6,88.2064
358.8,88.2082
359,88.21
359.2,88.2118
359.4,88.2136
359.6,88.2153
359.8,88.2171
360,88.2188
360.2,88.2206
360.4,88.2224
360.6,88.2241
360.8,88.2259
361,88.2276
361.2,88.2293
361.4,88.2311
361.6,88.2328
361.8,88.2345
362,88.2362
362.2,88.238
362.4,88.2397
362.6,88.2414
362.8,88.2431
363,88.2448
363.2,88.2465
363.4,88.2482
363.6,88.2499
363.8,88.2516
364,88.2533
364.2,88.2549
364.4,88.2566
364.6,88.2583
364.8,88.26
365,88.2616
365.2,88.2633
365.4,88.2649
365.6,88.2666
365.8,88.2682
366,88.2699
366.2,88.2715
366.4,88.2732
366.6,88.2748
366.8,88.2764
367,88.2781
367.2,88.2797
367.4,88.2813
367.6,88.2829
367.8,88.2845
368,88.2862
368.2,88.2878
368.4,88.2894
368.6,88.291
368.8,88.2926
369,88.2941
369.2,88.2957
369.4,88.2973
369.6,88.2989
369.8,88.3005
370,88.302
370.2,88.3036
370.4,88.3052
370.6,88.3067
370.8,88.3083
371,88.3099
371.2,88.3114
371.4,88.313
371.6,88.3145
371.8,88.3161
372,88.3176
372.2,88.3191
372.4,88.3207
372.6,88.3222
372.8,88.3237
373,88.3252
373.2,88.3268
373.4,88.3283
373.6,88.3298
373.8,88.3313
374,88.3328
374.2,88.3343
374.4,88.3358
374.6,88.3373
374.8,88.3388
375,88.3403
375.2,88.3417
375.4,88.3432
375.6,88.3447
375.8,88.3462
376,88.3477
376.2,88.3491
376.4,88.3506
376.6,88.352
376.8,88.3535
377,88.355
377.2,88.3564
377.4,88.3579
377.6,88.3593
377.8,88.3607
378,88.3622
378.2,88.3636
378.4,88.365
378.6,88.3665
378.8,88.3679
379,88.3693
379.2,88.3707
379.4,88.3722
379.6,88.3736
379.8,88.375
380,88.3764
380.2,88.3778
380.4,88.3792
380.6,88.3806
380.8,88.382
381,88.3834
381.2,88.3848
381.4,88.3861
381.6,88.3875
381.8,88.3889
382,88.3903
382.2,88.3916
382.4,88.393
382.6,88.3944
382.8,88.3957
383,88.3971
383.2,88.3985
383.4,88.3998
383.6,88.4012
383.8,88.4025
384,88.4039
384.2,88.4052
384.4,88.4065
384.6,88.4079
384.8,88.4092
385,88.4105
385.2,88.4119
385.4,88.4132
385.6,88.4145
385.8,88.4158
386,88.4171
386.2,88.4184
386.4,88.4198
386.6,88.4211
386.8,88.4224
387,88.4237
387.2,88.425
387.4,88.4263
387.6,88.4275
387.8,88.4288
388,88.4301
388.2,88.4314
388.4,88.4327
388.6,88.434
388.8,88.4352
389,88.4365
389.2,88.4378
389.4,88.439
389.6,88.4403
389.8,88.4416
390,88.4428
390.2,88.4441
390.4,88.4453
390.6,88.4466
390.8,88.4478
391,88.449
391.2,88.4503
391.4,88.4515
391.6,88.4528
391.8,88.454
392,88.4552
392.2,88.4564
392.4,88.4577
392.6,88.4589
392.8,88.4601
393,88.4613
393.2,88.4625
393.4,88.4637
393.6,88.4649
393.8,88.4662
394,88.4674
394.2,88.4686
394.4,88.4697
394.6,88.4709
394.8,88.4721
395,88.4733
395.2,88.4745
395.4,88.4757
395.6,88.4769
395.8,88.478
396,88.4792
396.2,88.4804
396.4,88.4816
396.6,88.4827
396.8,88.4839
397,88.485
397.2,88.4862
397.4,88.4874
397.6,88.4885
397.8,88.4897
398,88.4908
398.2,88.492
398.4,88.4931
398.6,88.4942
398.8,88.4954
399,88.4965
399.2,88.4976
399.4,88.4988
399.6,88.4999
399.8,88.501
400,88.5022
400.2,88.5033
400.4,88.5044
400.6,88.5055
400.8,88.5066
401,88.5077
401.2,88.5088
401.4,88.5099
401.6,88.511
401.8,88.5121
402,88.5132
402.2,88.5143
402.4,88.5154
402.6,88.5165
402.8,88.5176
403,88.5187
403.2,88.5198
403.4,88.5209
403.6,88.5219
403.8,88.523
404,88.5241
404.2,88.5252
404.4,88.5262
404.6,88.5273
404.8,88.5284
405,88.5294
405.2,88.5305
405.4,88.5315
405.6,88.5326
405.8,88.5336
406,88.5347
406.2,88.5357
406.4,88.5368
406.6,88.5378
406.8,88.5389
407,88.5399
407.2,88.5409
407.4,88.542
407.6,88.543
407.8,88.544
408,88.545
408.2,88.5461
408.4,88.5471
408.6,88.5481
408.8,88.5491
409,88.5501
409.2,88.5512
409.4,88.5522
409.6,88.5532
409.8,88.5542
410,88.5552
410.2,88.5562
410.4,88.5572
410.6,88.5582
410.8,88.5592
411,88.5602
411.2,88.5612
411.4,88.5621
411.6,88.5631
411.8,88.5641
412,88.5651
412.2,88.5661
412.4,88.567
412.6,88.568
412.8,88.569
413,88.57
413.2,88.5709
413.4,88.5719
413.6,88.5729
413.8,88.5738
414,88.5748
414.2,88.5757
414.4,88.5767
414.6,88.5776
414.8,88.5786
415,88.5795
415.2,88.5805
415.4,88.5814
415.6,88.5824
415.8,88.5833
416,88.5842
416.2,88.5852
416.4,88.5861
416.6,88.587
416.8,88.588
417,88.5889
417.2,88.5898
417.4,88.5907
417.6,88.5917
417.8,88.5926
418,88.5935
418.2,88.5944
418.4,88.5953
418.6,88.5962
418.8,88.5972
419,88.5981
419.2,88.599
419.4,88.5999
419.6,88.6008
419.8,88.6017
420,88.6026
420.2,88.6035
420.4,88.6043
420.6,88.6052
420.8,88.6061
421,88.607
421.2,88.6079
421.4,88.6088
421.6,88.6097
421.8,88.6105
422,88.6114
422.2,88.6123
422.4,88.6132
422.6,88.614
422.8,88.6149
423,88.6158
423.2,88.6166
423.4,88.6175
423.6,88.6183
423.8,88.6192
424,88.6201
424.2,88.6209
424.4,88.6218
424.6,88.6226
424.8,88.6235
425,88.6243
425.2,88.6252
425.4,88.626
425.6,88.6268
425.8,88.6277
426,88.6285
426.2,88.6294
426.4,88.6302
426.6,88.631
426.8,88.6319
427,88.6327
427.2,88.6335
427.4,88.6343
427.6,88.6352
427.8,88.636
428,88.6368
428.2,88.6376
428.4,88.6384
428.6,88.6392
428.8,88.6401
429,88.6409
429.2,88.6417
429.4,88.6425
429.6,88.6433
429.8,88.6441
430,88.6449
430.2,88.6457
430.4,88.6465
430.6,88.6473
430.8,88.6481
431,88.6489
431.2,88.6497
431.4,88.6504
431.6,88.6512
431.8,88.652
432,88.6528
432.2,88.6536
432.4,88.6544
432.6,88.6551
432.8,88.6559
433,88.6567
433.2,88.6575
433.4,88.6582
433.6,88.659
433.8,88.6598
434,88.6605
434.2,88.6613
434.4,88.6621
434.6,88.6628
434.8,88.6636
435,88.6643
435.2,88.6651
435.4,88.6658
435.6,88.6666
435.8,88.6673
436,88.6681
436.2,88.6688
436.4,88.6696
436.6,88.6703
436.8,88.6711
437,88.6718
437.2,88.6725
437.4,88.6733
437.6,88.674
437.8,88.6748
438,88.6755
438.2,88.6762
438.4,88.6769
438.6,88.6777
438.8,88.6784
439,88.6791
439.2,88.6798
439.4,88.6806
439.6,88.6813
439.8,88.682
440,88.6827
440.2,88.6834
440.4,88.6841
440.6,88.6848
440.8,88.6856
441,88.6863
441.2,88.687
441.4,88.6877
441.6,88.6884
441.8,88.6891
442,88.6898
442.2,88.6905
442.4,88.6912
442.6,88.6919
442.8,88.6926
443,88.6933
443.2,88.6939
443.4,88.6946
443.6,88.6953
443.8,88.696
444,88.6967
444.2,88.6974
444.4,88.6981
444.6,88.6987
444.8,88.6994
445,88.7001
445.2,88.7008
445.4,88.7014
445.6,88.7021
445.8,88.7028
446,88.7034
446.2,88.7041
446.4,88.7048
446.6,88.7054
446.8,88.7061
447,88.7068
447.2,88.7074
447.4,88.7081
447.6,88.7087
447.8,88.7094
448,88.71
448.2,88.7107
448.4,88.7114
448.6,88.712
448.8,88.7126
449,88.7133
449.2,88.7139
449.4,88.7146
449.6,88.7152
449.8,88.7159
450,88.7165
450.2,88.7171
450.4,88.7178
450.6,88.7184
450.8,88.719
451,88.7197
451.2,88.7203
451.4,88.7209
451.6,88.7216
451.8,88.7222
452,88.7228
452.2,88.7234
452.4,88.7241
452.6,88.7247
452.8,88.7253
453,88.7259
453.2,88.7265
453.4,88.7272
453.6,88.7278
453.8,88.7284
454,88.729
454.2,88.7296
454.4,88.7302
454.6,88.7308
454.8,88.7314
455,88.732
455.2,88.7326
455.4,88.7332
455.6,88.7338
455.8,88.7344
456,88.735
456.2,88.7356
456.4,88.7362
456.6,88.7368
456.8,88.7374
457,88.738
457.2,88.7386
457.4,88.7392
457.6,88.7398
457.8,88.7403
458,88.7409
458.2,88.7415
458.4,88.7421
458.6,88.7427
458.8,88.7433
459,88.7438
459.2,88.7444
459.4,88.745
459.6,88.7456
459.8,88.7461
460,88.7467
460.2,88.7473
460.4,88.7478
460.6,88.7484
460.8,88.749
461,88.7495
461.2,88.7501
461.4,88.7507
461.6,88.7512
461.8,88.7518
462,88.7523
462.2,88.7529
462.4,88.7535
462.6,88.754
462.8,88.7546
463,88.7551
463.2,88.7557
463.4,88.7562
463.6,88.7568
463.8,88.7573
464,88.7579
464.2,88.7584
464.4,88.7589
464.6,88.7595
464.8,88.76
465,88.7606
465.2,88.7611
465.4,88.7616
465.6,88.7622
465.8,88.7627
466,88.7633
466.2,88.7638
466.4,88.7643
466.6,88.7648
466.8,88.7654
467,88.7659
467.2,88.7664
467.4,88.767
467.6,88.7675
467.8,88.768
468,88.7685
468.2,88.769
468.4,88.7696
468.6,88.7701
468.8,88.7706
469,88.7711
469.2,88.7716
469.4,88.7721
469.6,88.7727
469.8,88.7732
470,88.7737
470.2,88.7742
470.4,88.7747
470.6,88.7752
470.8,88.7757
471,88.7762
471.2,88.7767
471.4,88.7772
471.6,88.7777
471.8,88.7782
472,88.7787
472.2,88.7792
472.4,88.7797
472.6,88.7802
472.8,88.7807
473,88.7812
473.2,88.7817
473.4,88.7822
473.6,88.7827
473.8,88.7832
474,88.7836
474.2,88.7841
474.4,88.7846
474.6,88.7851
474.8,88.7856
475,88.7861
475.2,88.7866
475.4,88.787
475.6,88.7875
475.8,88.788
476,88.7885
476.2,88.7889
476.4,88.7894
476.6,88.7899
476.8,88.7904
477,88.7908
477.2,88.7913
477.4,88.7918
477.6,88.7922
477.8,88.7927
478,88.7932
478.2,88.7936
478.4,88.7941
478.6,88.7946
478.8,88.795
479,88.7955
479.2,88.796
479.4,88.7964
479.6,88.7969
479.8,88.7973
480,88.7978
480.2,88.7982
480.4,88.7987
480.6,88.7991
480.8,88.7996
481,88.8
481.2,88.8005
481.4,88.8009
481.6,88.8014
481.8,88.8018
482,88.8023
482.2,88.8027
482.4,88.8032
482.6,88.8036
482.8,88.8041
483,88.8045
483.2,88.8049
483.4,88.8054
483.6,88.8058
483.8,88.8063
484,88.8067
484.2,88.8071
484.4,88.8076
484.6,88.808
484.8,88.8084
485,88.8089
485.2,88.8093
485.4,88.8097
485.6,88.8101
485.8,88.8106
486,88.811
486.2,88.8114
486.4,88.8118
486.6,88.8123
486.8,88.8127
487,88.8131
487.2,88.8135
487.4,88.814
487.6,88.8144
487.8,88.8148
488,88.8152
488.2,88.8156
488.4,88.816
488.6,88.8165
488.8,88.8169
489,88.8173
489.2,88.8177
489.4,88.8181
489.6,88.8185
489.8,88.8189
490,88.8193
490.2,88.8197
490.4,88.8201
490.6,88.8205
490.8,88.8209
491,88.8213
491.2,88.8217
491.4,88.8221
491.6,88.8225
491.8,88.8229
492,88.8233
492.2,88.8237
492.4,88.8241
492.6,88.8245
492.8,88.8249
493,88.8253
493.2,88.8257
493.4,88.8261
493.6,88.8265
493.8,88.8269
494,88.8273
494.2,88.8277
494.4,88.8281
494.6,88.8284
494.8,88.8288
495,88.8292
495.2,88.8296
495.4,88.83
495.6,88.8304
495.8,88.8307
496,88.8311
496.2,88.8315
496.4,88.8319
496.6,88.8323
496.8,88.8326
497,88.833
497.2,88.8334
497.4,88.8338
497.6,88.8341
497.8,88.8345
498,88.8349
498.2,88.8353
498.4,88.8356
498.6,88.836
498.8,88.8364
499,88.8367
499.2,88.8371
499.4,88.8375
499.6,88.8378
499.8,88.8382
500,88.8386
