time,velocity 
843.8,99.9962
844,99.9962
844.2,99.9962
844.4,99.9962
844.6,99.9962
844.8,99.9962
845,99.9962
845.2,99.9962
845.4,99.9962
845.6,99.9962
845.8,99.9962
846,99.9963
846.2,99.9963
846.4,99.9963
846.6,99.9963
846.8,99.9963
847,99.9963
847.2,99.9963
847.4,99.9963
847.6,99.9963
847.8,99.9963
848,99.9963
848.2,99.9963
848.4,99.9964
848.6,99.9964
848.8,99.9964
849,99.9964
849.2,99.9964
849.4,99.9964
849.6,99.9964
849.8,99.9964
850,99.9964
850.2,99.9964
850.4,99.9964
850.6,99.9964
850.8,99.9965
851,99.9965
851.2,99.9965
851.4,99.9965
851.6,99.9965
851.8,99.9965
852,99.9965
852.2,99.9965
852.4,99.9965
852.6,99.9965
852.8,99.9965
853,99.9965
853.2,99.9965
853.4,99.9966
853.6,99.9966
853.8,99.9966
854,99.9966
854.2,99.9966
854.4,99.9966
854.6,99.9966
854.8,99.9966
855,99.9966
855.2,99.9966
855.4,99.9966
855.6,99.9966
855.8,99.9966
856,99.9967
856.2,99.9967
856.4,99.9967
856.6,99.9967
856.8,99.9967
857,99.9967
857.2,99.9967
857.4,99.9967
857.6,99.9967
857.8,99.9967
858,99.9967
858.2,99.9967
858.4,99.9967
858.6,99.9968
858.8,99.9968
859,99.9968
859.2,99.9968
859.4,99.9968
859.6,99.9968
859.8,99.9968
860,99.9968
860.2,99.9968
860.4,99.9968
860.6,99.9968
860.8,99.9968
861,99.9968
861.2,99.9968
861.4,99.9969
861.6,99.9969
861.8,99.9969
862,99.9969
862.2,99.9969
862.4,99.9969
862.6,99.9969
862.8,99.9969
863,99.9969
863.2,99.9969
863.4,99.9969
863.6,99.9969
863.8,99.9969
864,99.9969
864.2,99.997
864.4,99.997
864.6,99.997
864.8,99.997
865,99.997
865.2,99.997
865.4,99.997
865.6,99.997
865.8,99.997
866,99.997
866.2,99.997
866.4,99.997
866.6,99.997
866.8,99.997
867,99.997
867.2,99.9971
867.4,99.9971
867.6,99.9971
867.8,99.9971
868,99.9971
868.2,99.9971
868.4,99.9971
868.6,99.9971
868.8,99.9971
869,99.9971
869.2,99.9971
869.4,99.9971
869.6,99.9971
869.8,99.9971
870,99.9971
870.2,99.9972
870.4,99.9972
870.6,99.9972
870.8,99.9972
871,99.9972
871.2,99.9972
871.4,99.9972
871.6,99.9972
871.8,99.9972
872,99.9972
872.2,99.9972
872.4,99.9972
872.6,99.9972
872.8,99.9972
873,99.9972
873.2,99.9972
873.4,99.9973
873.6,99.9973
873.8,99.9973
874,99.9973
874.2,99.9973
874.4,99.9973
874.6,99.9973
874.8,99.9973
875,99.9973
875.2,99.9973
875.4,99.9973
875.6,99.9973
875.8,99.9973
876,99.9973
876.2,99.9973
876.4,99.9973
876.6,99.9973
876.8,99.9974
877,99.9974
877.2,99.9974
877.4,99.9974
877.6,99.9974
877.8,99.9974
878,99.9974
878.2,99.9974
878.4,99.9974
878.6,99.9974
878.8,99.9974
879,99.9974
879.2,99.9974
879.4,99.9974
879.6,99.9974
879.8,99.9974
880,99.9974
880.2,99.9975
880.4,99.9975
880.6,99.9975
880.8,99.9975
881,99.9975
881.2,99.9975
881.4,99.9975
881.6,99.9975
881.8,99.9975
882,99.9975
882.2,99.9975
882.4,99.9975
882.6,99.9975
882.8,99.9975
883,99.9975
883.2,99.9975
883.4,99.9975
883.6,99.9975
883.8,99.9976
884,99.9976
884.2,99.9976
884.4,99.9976
884.6,99.9976
884.8,99.9976
885,99.9976
885.2,99.9976
885.4,99.9976
885.6,99.9976
885.8,99.9976
886,99.9976
886.2,99.9976
886.4,99.9976
886.6,99.9976
886.8,99.9976
887,99.9976
887.2,99.9976
887.4,99.9977
887.6,99.9977
887.8,99.9977
888,99.9977
888.2,99.9977
888.4,99.9977
888.6,99.9977
888.8,99.9977
889,99.9977
889.2,99.9977
889.4,99.9977
889.6,99.9977
889.8,99.9977
890,99.9977
890.2,99.9977
890.4,99.9977
890.6,99.9977
890.8,99.9977
891,99.9977
891.2,99.9978
891.4,99.9978
891.6,99.9978
891.8,99.9978
892,99.9978
892.2,99.9978
892.4,99.9978
892.6,99.9978
892.8,99.9978
893,99.9978
893.2,99.9978
893.4,99.9978
893.6,99.9978
893.8,99.9978
894,99.9978
894.2,99.9978
894.4,99.9978
894.6,99.9978
894.8,99.9978
895,99.9978
895.2,99.9978
895.4,99.9979
895.6,99.9979
895.8,99.9979
896,99.9979
896.2,99.9979
896.4,99.9979
896.6,99.9979
896.8,99.9979
897,99.9979
897.2,99.9979
897.4,99.9979
897.6,99.9979
897.8,99.9979
898,99.9979
898.2,99.9979
898.4,99.9979
898.6,99.9979
898.8,99.9979
899,99.9979
899.2,99.9979
899.4,99.9979
899.6,99.998
899.8,99.998
900,99.998
900.2,99.998
900.4,99.998
900.6,99.998
900.8,99.998
901,99.998
901.2,99.998
901.4,99.998
901.6,99.998
901.8,99.998
902,99.998
902.2,99.998
902.4,99.998
902.6,99.998
902.8,99.998
903,99.998
903.2,99.998
903.4,99.998
903.6,99.998
903.8,99.998
904,99.9981
904.2,99.9981
904.4,99.9981
904.6,99.9981
904.8,99.9981
905,99.9981
905.2,99.9981
905.4,99.9981
905.6,99.9981
905.8,99.9981
906,99.9981
906.2,99.9981
906.4,99.9981
906.6,99.9981
906.8,99.9981
907,99.9981
907.2,99.9981
907.4,99.9981
907.6,99.9981
907.8,99.9981
908,99.9981
908.2,99.9981
908.4,99.9981
908.6,99.9982
908.8,99.9982
909,99.9982
909.2,99.9982
909.4,99.9982
909.6,99.9982
909.8,99.9982
910,99.9982
910.2,99.9982
910.4,99.9982
910.6,99.9982
910.8,99.9982
911,99.9982
911.2,99.9982
911.4,99.9982
911.6,99.9982
911.8,99.9982
912,99.9982
912.2,99.9982
912.4,99.9982
912.6,99.9982
912.8,99.9982
913,99.9982
913.2,99.9982
913.4,99.9982
913.6,99.9983
913.8,99.9983
914,99.9983
914.2,99.9983
914.4,99.9983
914.6,99.9983
914.8,99.9983
915,99.9983
915.2,99.9983
915.4,99.9983
915.6,99.9983
915.8,99.9983
916,99.9983
916.2,99.9983
916.4,99.9983
916.6,99.9983
916.8,99.9983
917,99.9983
917.2,99.9983
917.4,99.9983
917.6,99.9983
917.8,99.9983
918,99.9983
918.2,99.9983
918.4,99.9983
918.6,99.9983
918.8,99.9984
919,99.9984
919.2,99.9984
919.4,99.9984
919.6,99.9984
919.8,99.9984
920,99.9984
920.2,99.9984
920.4,99.9984
920.6,99.9984
920.8,99.9984
921,99.9984
921.2,99.9984
921.4,99.9984
921.6,99.9984
921.8,99.9984
922,99.9984
922.2,99.9984
922.4,99.9984
922.6,99.9984
922.8,99.9984
923,99.9984
923.2,99.9984
923.4,99.9984
923.6,99.9984
923.8,99.9984
924,99.9984
924.2,99.9984
924.4,99.9985
924.6,99.9985
924.8,99.9985
925,99.9985
925.2,99.9985
925.4,99.9985
925.6,99.9985
925.8,99.9985
926,99.9985
926.2,99.9985
926.4,99.9985
926.6,99.9985
926.8,99.9985
927,99.9985
927.2,99.9985
927.4,99.9985
927.6,99.9985
927.8,99.9985
928,99.9985
928.2,99.9985
928.4,99.9985
928.6,99.9985
928.8,99.9985
929,99.9985
929.2,99.9985
929.4,99.9985
929.6,99.9985
929.8,99.9985
930,99.9985
930.2,99.9986
930.4,99.9986
930.6,99.9986
930.8,99.9986
931,99.9986
931.2,99.9986
931.4,99.9986
931.6,99.9986
931.8,99.9986
932,99.9986
932.2,99.9986
932.4,99.9986
932.6,99.9986
932.8,99.9986
933,99.9986
933.2,99.9986
933.4,99.9986
933.6,99.9986
933.8,99.9986
934,99.9986
934.2,99.9986
934.4,99.9986
934.6,99.9986
934.8,99.9986
935,99.9986
935.2,99.9986
935.4,99.9986
935.6,99.9986
935.8,99.9986
936,99.9986
936.2,99.9986
936.4,99.9986
936.6,99.9987
936.8,99.9987
937,99.9987
937.2,99.9987
937.4,99.9987
937.6,99.9987
937.8,99.9987
938,99.9987
938.2,99.9987
938.4,99.9987
938.6,99.9987
938.8,99.9987
939,99.9987
939.2,99.9987
939.4,99.9987
939.6,99.9987
939.8,99.9987
940,99.9987
940.2,99.9987
940.4,99.9987
940.6,99.9987
940.8,99.9987
941,99.9987
941.2,99.9987
941.4,99.9987
941.6,99.9987
941.8,99.9987
942,99.9987
942.2,99.9987
942.4,99.9987
942.6,99.9987
942.8,99.9987
943,99.9987
943.2,99.9987
943.4,99.9988
943.6,99.9988
943.8,99.9988
944,99.9988
944.2,99.9988
944.4,99.9988
944.6,99.9988
944.8,99.9988
945,99.9988
945.2,99.9988
945.4,99.9988
945.6,99.9988
945.8,99.9988
946,99.9988
946.2,99.9988
946.4,99.9988
946.6,99.9988
946.8,99.9988
947,99.9988
947.2,99.9988
947.4,99.9988
947.6,99.9988
947.8,99.9988
948,99.9988
948.2,99.9988
948.4,99.9988
948.6,99.9988
948.8,99.9988
949,99.9988
949.2,99.9988
949.4,99.9988
949.6,99.9988
949.8,99.9988
950,99.9988
950.2,99.9988
950.4,99.9988
950.6,99.9988
950.8,99.9989
951,99.9989
951.2,99.9989
951.4,99.9989
951.6,99.9989
951.8,99.9989
952,99.9989
952.2,99.9989
952.4,99.9989
952.6,99.9989
952.8,99.9989
953,99.9989
953.2,99.9989
953.4,99.9989
953.6,99.9989
953.8,99.9989
954,99.9989
954.2,99.9989
954.4,99.9989
954.6,99.9989
954.8,99.9989
955,99.9989
955.2,99.9989
955.4,99.9989
955.6,99.9989
955.8,99.9989
956,99.9989
956.2,99.9989
956.4,99.9989
956.6,99.9989
956.8,99.9989
957,99.9989
957.2,99.9989
957.4,99.9989
957.6,99.9989
957.8,99.9989
958,99.9989
958.2,99.9989
958.4,99.9989
958.6,99.9989
958.8,99.9989
959,99.999
959.2,99.999
959.4,99.999
959.6,99.999
959.8,99.999
960,99.999
960.2,99.999
960.4,99.999
960.6,99.999
960.8,99.999
961,99.999
961.2,99.999
961.4,99.999
961.6,99.999
961.8,99.999
962,99.999
962.2,99.999
962.4,99.999
962.6,99.999
962.8,99.999
963,99.999
963.2,99.999
963.4,99.999
963.6,99.999
963.8,99.999
964,99.999
964.2,99.999
964.4,99.999
964.6,99.999
964.8,99.999
965,99.999
965.2,99.999
965.4,99.999
965.6,99.999
965.8,99.999
966,99.999
966.2,99.999
966.4,99.999
966.6,99.999
966.8,99.999
967,99.999
967.2,99.999
967.4,99.999
967.6,99.999
967.8,99.9991
968,99.9991
968.2,99.9991
968.4,99.9991
968.6,99.9991
968.8,99.9991
969,99.9991
969.2,99.9991
969.4,99.9991
969.6,99.9991
969.8,99.9991
970,99.9991
970.2,99.9991
970.4,99.9991
970.6,99.9991
970.8,99.9991
971,99.9991
971.2,99.9991
971.4,99.9991
971.6,99.9991
971.8,99.9991
972,99.9991
972.2,99.9991
972.4,99.9991
972.6,99.9991
972.8,99.9991
973,99.9991
973.2,99.9991
973.4,99.9991
973.6,99.9991
973.8,99.9991
974,99.9991
974.2,99.9991
974.4,99.9991
974.6,99.9991
974.8,99.9991
975,99.9991
975.2,99.9991
975.4,99.9991
975.6,99.9991
975.8,99.9991
976,99.9991
976.2,99.9991
976.4,99.9991
976.6,99.9991
976.8,99.9991
977,99.9991
977.2,99.9991
977.4,99.9991
977.6,99.9991
977.8,99.9992
978,99.9992
978.2,99.9992
978.4,99.9992
978.6,99.9992
978.8,99.9992
979,99.9992
979.2,99.9992
979.4,99.9992
979.6,99.9992
979.8,99.9992
980,99.9992
980.2,99.9992
980.4,99.9992
980.6,99.9992
980.8,99.9992
981,99.9992
981.2,99.9992
981.4,99.9992
981.6,99.9992
981.8,99.9992
982,99.9992
982.2,99.9992
982.4,99.9992
982.6,99.9992
982.8,99.9992
983,99.9992
983.2,99.9992
983.4,99.9992
983.6,99.9992
983.8,99.9992
984,99.9992
984.2,99.9992
984.4,99.9992
984.6,99.9992
984.8,99.9992
985,99.9992
985.2,99.9992
985.4,99.9992
985.6,99.9992
985.8,99.9992
986,99.9992
986.2,99.9992
986.4,99.9992
986.6,99.9992
986.8,99.9992
987,99.9992
987.2,99.9992
987.4,99.9992
987.6,99.9992
987.8,99.9992
988,99.9992
988.2,99.9992
988.4,99.9992
988.6,99.9992
988.8,99.9993
989,99.9993
989.2,99.9993
989.4,99.9993
989.6,99.9993
989.8,99.9993
990,99.9993
990.2,99.9993
990.4,99.9993
990.6,99.9993
990.8,99.9993
991,99.9993
991.2,99.9993
991.4,99.9993
991.6,99.9993
991.8,99.9993
992,99.9993
992.2,99.9993
992.4,99.9993
992.6,99.9993
992.8,99.9993
993,99.9993
993.2,99.9993
993.4,99.9993
993.6,99.9993
993.8,99.9993
994,99.9993
994.2,99.9993
994.4,99.9993
994.6,99.9993
994.8,99.9993
995,99.9993
995.2,99.9993
995.4,99.9993
995.6,99.9993
995.8,99.9993
996,99.9993
996.2,99.9993
996.4,99.9993
996.6,99.9993
996.8,99.9993
997,99.9993
997.2,99.9993
997.4,99.9993
997.6,99.9993
997.8,99.9993
998,99.9993
998.2,99.9993
998.4,99.9993
998.6,99.9993
998.8,99.9993
999,99.9993
999.2,99.9993
999.4,99.9993
999.6,99.9993
999.8,99.9993
1000,99.9993
1000.2,99.9993
1000.4,99.9993
1000.6,99.9993
1000.8,99.9993
1001,99.9993
1001.2,99.9993
1001.4,99.9993
1001.6,99.9994
1001.8,99.9994
1002,99.9994
1002.2,99.9994
1002.4,99.9994
1002.6,99.9994
1002.8,99.9994
1003,99.9994
1003.2,99.9994
1003.4,99.9994
1003.6,99.9994
1003.8,99.9994
1004,99.9994
1004.2,99.9994
1004.4,99.9994
1004.6,99.9994
1004.8,99.9994
1005,99.9994
1005.2,99.9994
1005.4,99.9994
1005.6,99.9994
1005.8,99.9994
1006,99.9994
1006.2,99.9994
1006.4,99.9994
1006.6,99.9994
1006.8,99.9994
1007,99.9994
1007.2,99.9994
1007.4,99.9994
1007.6,99.9994
1007.8,99.9994
1008,99.9994
1008.2,99.9994
1008.4,99.9994
1008.6,99.9994
1008.8,99.9994
1009,99.9994
1009.2,99.9994
1009.4,99.9994
1009.6,99.9994
1009.8,99.9994
1010,99.9994
1010.2,99.9994
1010.4,99.9994
1010.6,99.9994
1010.8,99.9994
1011,99.9994
1011.2,99.9994
1011.4,99.9994
1011.6,99.9994
1011.8,99.9994
1012,99.9994
1012.2,99.9994
1012.4,99.9994
1012.6,99.9994
1012.8,99.9994
1013,99.9994
1013.2,99.9994
1013.4,99.9994
1013.6,99.9994
1013.8,99.9994
1014,99.9994
1014.2,99.9994
1014.4,99.9994
1014.6,99.9994
1014.8,99.9994
1015,99.9994
1015.2,99.9994
1015.4,99.9994
1015.6,99.9994
1015.8,99.9994
1016,99.9994
1016.2,99.9994
1016.4,99.9995
1016.6,99.9995
1016.8,99.9995
1017,99.9995
1017.2,99.9995
1017.4,99.9995
1017.6,99.9995
1017.8,99.9995
1018,99.9995
1018.2,99.9995
1018.4,99.9995
1018.6,99.9995
1018.8,99.9995
1019,99.9995
1019.2,99.9995
1019.4,99.9995
1019.6,99.9995
1019.8,99.9995
1020,99.9995
1020.2,99.9995
1020.4,99.9995
1020.6,99.9995
1020.8,99.9995
1021,99.9995
1021.2,99.9995
1021.4,99.9995
1021.6,99.9995
1021.8,99.9995
1022,99.9995
1022.2,99.9995
1022.4,99.9995
1022.6,99.9995
1022.8,99.9995
1023,99.9995
1023.2,99.9995
1023.4,99.9995
1023.6,99.9995
1023.8,99.9995
1024,99.9995
1024.2,99.9995
1024.4,99.9995
1024.6,99.9995
1024.8,99.9995
1025,99.9995
1025.2,99.9995
1025.4,99.9995
1025.6,99.9995
1025.8,99.9995
1026,99.9995
1026.2,99.9995
1026.4,99.9995
1026.6,99.9995
1026.8,99.9995
1027,99.9995
1027.2,99.9995
1027.4,99.9995
1027.6,99.9995
1027.8,99.9995
1028,99.9995
1028.2,99.9995
1028.4,99.9995
1028.6,99.9995
1028.8,99.9995
1029,99.9995
1029.2,99.9995
1029.4,99.9995
1029.6,99.9995
1029.8,99.9995
1030,99.9995
1030.2,99.9995
1030.4,99.9995
1030.6,99.9995
1030.8,99.9995
1031,99.9995
1031.2,99.9995
1031.4,99.9995
1031.6,99.9995
1031.8,99.9995
1032,99.9995
1032.2,99.9995
1032.4,99.9995
1032.6,99.9995
1032.8,99.9995
1033,99.9995
1033.2,99.9995
1033.4,99.9995
1033.6,99.9995
1033.8,99.9995
1034,99.9995
1034.2,99.9996
1034.4,99.9996
1034.6,99.9996
1034.8,99.9996
1035,99.9996
1035.2,99.9996
1035.4,99.9996
1035.6,99.9996
1035.8,99.9996
1036,99.9996
1036.2,99.9996
1036.4,99.9996
1036.6,99.9996
1036.8,99.9996
1037,99.9996
1037.2,99.9996
1037.4,99.9996
1037.6,99.9996
1037.8,99.9996
1038,99.9996
1038.2,99.9996
1038.4,99.9996
1038.6,99.9996
1038.8,99.9996
1039,99.9996
1039.2,99.9996
1039.4,99.9996
1039.6,99.9996
1039.8,99.9996
1040,99.9996
1040.2,99.9996
1040.4,99.9996
1040.6,99.9996
1040.8,99.9996
1041,99.9996
1041.2,99.9996
1041.4,99.9996
1041.6,99.9996
1041.8,99.9996
1042,99.9996
1042.2,99.9996
1042.4,99.9996
1042.6,99.9996
1042.8,99.9996
1043,99.9996
1043.2,99.9996
1043.4,99.9996
1043.6,99.9996
1043.8,99.9996
1044,99.9996
1044.2,99.9996
1044.4,99.9996
1044.6,99.9996
1044.8,99.9996
1045,99.9996
1045.2,99.9996
1045.4,99.9996
1045.6,99.9996
1045.8,99.9996
1046,99.9996
1046.2,99.9996
1046.4,99.9996
1046.6,99.9996
1046.8,99.9996
1047,99.9996
1047.2,99.9996
1047.4,99.9996
1047.6,99.9996
1047.8,99.9996
1048,99.9996
1048.2,99.9996
1048.4,99.9996
1048.6,99.9996
1048.8,99.9996
1049,99.9996
1049.2,99.9996
1049.4,99.9996
1049.6,99.9996
1049.8,99.9996
1050,99.9996
1050.2,99.9996
1050.4,99.9996
1050.6,99.9996
1050.8,99.9996
1051,99.9996
1051.2,99.9996
1051.4,99.9996
1051.6,99.9996
1051.8,99.9996
1052,99.9996
1052.2,99.9996
1052.4,99.9996
1052.6,99.9996
1052.8,99.9996
1053,99.9996
1053.2,99.9996
1053.4,99.9996
1053.6,99.9996
1053.8,99.9996
1054,99.9996
1054.2,99.9996
1054.4,99.9996
1054.6,99.9996
1054.8,99.9996
1055,99.9996
1055.2,99.9996
1055.4,99.9996
1055.6,99.9996
1055.8,99.9996
1056,99.9996
1056.2,99.9996
1056.4,99.9997
1056.6,99.9997
1056.8,99.9997
1057,99.9997
1057.2,99.9997
1057.4,99.9997
1057.6,99.9997
1057.8,99.9997
1058,99.9997
1058.2,99.9997
1058.4,99.9997
1058.6,99.9997
1058.8,99.9997
1059,99.9997
1059.2,99.9997
1059.4,99.9997
1059.6,99.9997
1059.8,99.9997
1060,99.9997
1060.2,99.9997
1060.4,99.9997
1060.6,99.9997
1060.8,99.9997
1061,99.9997
1061.2,99.9997
1061.4,99.9997
1061.6,99.9997
1061.8,99.9997
1062,99.9997
1062.2,99.9997
1062.4,99.9997
1062.6,99.9997
1062.8,99.9997
1063,99.9997
1063.2,99.9997
1063.4,99.9997
1063.6,99.9997
1063.8,99.9997
1064,99.9997
1064.2,99.9997
1064.4,99.9997
1064.6,99.9997
1064.8,99.9997
1065,99.9997
1065.2,99.9997
1065.4,99.9997
1065.6,99.9997
1065.8,99.9997
1066,99.9997
1066.2,99.9997
1066.4,99.9997
1066.6,99.9997
1066.8,99.9997
1067,99.9997
1067.2,99.9997
1067.4,99.9997
1067.6,99.9997
1067.8,99.9997
1068,99.9997
1068.2,99.9997
1068.4,99.9997
1068.6,99.9997
1068.8,99.9997
1069,99.9997
1069.2,99.9997
1069.4,99.9997
1069.6,99.9997
1069.8,99.9997
1070,99.9997
1070.2,99.9997
1070.4,99.9997
1070.6,99.9997
1070.8,99.9997
1071,99.9997
1071.2,99.9997
1071.4,99.9997
1071.6,99.9997
1071.8,99.9997
1072,99.9997
1072.2,99.9997
1072.4,99.9997
1072.6,99.9997
1072.8,99.9997
1073,99.9997
1073.2,99.9997
1073.4,99.9997
1073.6,99.9997
1073.8,99.9997
1074,99.9997
1074.2,99.9997
1074.4,99.9997
1074.6,99.9997
1074.8,99.9997
1075,99.9997
1075.2,99.9997
1075.4,99.9997
1075.6,99.9997
1075.8,99.9997
1076,99.9997
1076.2,99.9997
1076.4,99.9997
1076.6,99.9997
1076.8,99.9997
1077,99.9997
1077.2,99.9997
1077.4,99.9997
1077.6,99.9997
1077.8,99.9997
1078,99.9997
1078.2,99.9997
1078.4,99.9997
1078.6,99.9997
1078.8,99.9997
1079,99.9997
1079.2,99.9997
1079.4,99.9997
1079.6,99.9997
1079.8,99.9997
1080,99.9997
1080.2,99.9997
1080.4,99.9997
1080.6,99.9997
1080.8,99.9997
1081,99.9997
1081.2,99.9997
1081.4,99.9997
1081.6,99.9997
1081.8,99.9997
1082,99.9997
1082.2,99.9997
1082.4,99.9997
1082.6,99.9997
1082.8,99.9997
1083,99.9997
1083.2,99.9997
1083.4,99.9997
1083.6,99.9997
1083.8,99.9997
1084,99.9997
1084.2,99.9997
1084.4,99.9997
1084.6,99.9997
1084.8,99.9997
1085,99.9997
1085.2,99.9997
1085.4,99.9997
1085.6,99.9997
1085.8,99.9997
1086,99.9997
1086.2,99.9997
1086.4,99.9998
1086.6,99.9998
1086.8,99.9998
1087,99.9998
1087.2,99.9998
1087.4,99.9998
1087.6,99.9998
1087.8,99.9998
1088,99.9998
1088.2,99.9998
1088.4,99.9998
1088.6,99.9998
1088.8,99.9998
1089,99.9998
1089.2,99.9998
1089.4,99.9998
1089.6,99.9998
1089.8,99.9998
1090,99.9998
1090.2,99.9998
1090.4,99.9998
1090.6,99.9998
1090.8,99.9998
1091,99.9998
1091.2,99.9998
1091.4,99.9998
1091.6,99.9998
1091.8,99.9998
1092,99.9998
1092.2,99.9998
1092.4,99.9998
1092.6,99.9998
1092.8,99.9998
1093,99.9998
1093.2,99.9998
1093.4,99.9998
1093.6,99.9998
1093.8,99.9998
1094,99.9998
1094.2,99.9998
1094.4,99.9998
1094.6,99.9998
1094.8,99.9998
1095,99.9998
1095.2,99.9998
1095.4,99.9998
1095.6,99.9998
1095.8,99.9998
1096,99.9998
1096.2,99.9998
1096.4,99.9998
1096.6,99.9998
1096.8,99.9998
1097,99.9998
1097.2,99.9998
1097.4,99.9998
1097.6,99.9998
1097.8,99.9998
1098,99.9998
1098.2,99.9998
1098.4,99.9998
1098.6,99.9998
1098.8,99.9998
1099,99.9998
1099.2,99.9998
1099.4,99.9998
1099.6,99.9998
1099.8,99.9998
1100,99.9998
1100.2,99.9998
1100.4,99.9998
1100.6,99.9998
1100.8,99.9998
1101,99.9998
1101.2,99.9998
1101.4,99.9998
1101.6,99.9998
1101.8,99.9998
1102,99.9998
1102.2,99.9998
1102.4,99.9998
1102.6,99.9998
1102.8,99.9998
1103,99.9998
1103.2,99.9998
1103.4,99.9998
1103.6,99.9998
1103.8,99.9998
1104,99.9998
1104.2,99.9998
1104.4,99.9998
1104.6,99.9998
1104.8,99.9998
1105,99.9998
1105.2,99.9998
1105.4,99.9998
1105.6,99.9998
1105.8,99.9998
1106,99.9998
1106.2,99.9998
1106.4,99.9998
1106.6,99.9998
1106.8,99.9998
1107,99.9998
1107.2,99.9998
1107.4,99.9998
1107.6,99.9998
1107.8,99.9998
1108,99.9998
1108.2,99.9998
1108.4,99.9998
1108.6,99.9998
1108.8,99.9998
1109,99.9998
1109.2,99.9998
1109.4,99.9998
1109.6,99.9998
1109.8,99.9998
1110,99.9998
1110.2,99.9998
1110.4,99.9998
1110.6,99.9998
1110.8,99.9998
1111,99.9998
1111.2,99.9998
1111.4,99.9998
1111.6,99.9998
1111.8,99.9998
1112,99.9998
1112.2,99.9998
1112.4,99.9998
1112.6,99.9998
1112.8,99.9998
1113,99.9998
1113.2,99.9998
1113.4,99.9998
1113.6,99.9998
1113.8,99.9998
1114,99.9998
1114.2,99.9998
1114.4,99.9998
1114.6,99.9998
1114.8,99.9998
1115,99.9998
1115.2,99.9998
1115.4,99.9998
1115.6,99.9998
1115.8,99.9998
1116,99.9998
1116.2,99.9998
1116.4,99.9998
1116.6,99.9998
1116.8,99.9998
1117,99.9998
1117.2,99.9998
1117.4,99.9998
1117.6,99.9998
1117.8,99.9998
1118,99.9998
1118.2,99.9998
1118.4,99.9998
1118.6,99.9998
1118.8,99.9998
1119,99.9998
1119.2,99.9998
1119.4,99.9998
1119.6,99.9998
1119.8,99.9998
1120,99.9998
1120.2,99.9998
1120.4,99.9998
1120.6,99.9998
1120.8,99.9998
1121,99.9998
1121.2,99.9998
1121.4,99.9998
1121.6,99.9998
1121.8,99.9998
1122,99.9998
1122.2,99.9998
1122.4,99.9998
1122.6,99.9998
1122.8,99.9998
1123,99.9998
1123.2,99.9998
1123.4,99.9998
1123.6,99.9998
1123.8,99.9998
1124,99.9998
1124.2,99.9998
1124.4,99.9998
1124.6,99.9998
1124.8,99.9998
1125,99.9998
1125.2,99.9998
1125.4,99.9998
1125.6,99.9998
1125.8,99.9998
1126,99.9998
1126.2,99.9998
1126.4,99.9998
1126.6,99.9998
1126.8,99.9998
1127,99.9998
1127.2,99.9998
1127.4,99.9998
1127.6,99.9998
1127.8,99.9998
1128,99.9998
1128.2,99.9998
1128.4,99.9998
1128.6,99.9998
1128.8,99.9998
1129,99.9998
1129.2,99.9998
1129.4,99.9998
1129.6,99.9998
1129.8,99.9998
1130,99.9998
1130.2,99.9998
1130.4,99.9998
1130.6,99.9998
1130.8,99.9998
1131,99.9998
1131.2,99.9998
1131.4,99.9998
1131.6,99.9998
1131.8,99.9999
1132,99.9999
1132.2,99.9999
1132.4,99.9999
1132.6,99.9999
1132.8,99.9999
1133,99.9999
1133.2,99.9999
1133.4,99.9999
1133.6,99.9999
1133.8,99.9999
1134,99.9999
1134.2,99.9999
1134.4,99.9999
1134.6,99.9999
1134.8,99.9999
1135,99.9999
1135.2,99.9999
1135.4,99.9999
1135.6,99.9999
1135.8,99.9999
1136,99.9999
1136.2,99.9999
1136.4,99.9999
1136.6,99.9999
1136.8,99.9999
1137,99.9999
1137.2,99.9999
1137.4,99.9999
1137.6,99.9999
1137.8,99.9999
1138,99.9999
1138.2,99.9999
1138.4,99.9999
1138.6,99.9999
1138.8,99.9999
1139,99.9999
1139.2,99.9999
1139.4,99.9999
1139.6,99.9999
1139.8,99.9999
1140,99.9999
1140.2,99.9999
1140.4,99.9999
1140.6,99.9999
1140.8,99.9999
1141,99.9999
1141.2,99.9999
1141.4,99.9999
1141.6,99.9999
1141.8,99.9999
1142,99.9999
1142.2,99.9999
1142.4,99.9999
1142.6,99.9999
1142.8,99.9999
1143,99.9999
1143.2,99.9999
1143.4,99.9999
1143.6,99.9999
1143.8,99.9999
1144,99.9999
1144.2,99.9999
1144.4,99.9999
1144.6,99.9999
1144.8,99.9999
1145,99.9999
1145.2,99.9999
1145.4,99.9999
1145.6,99.9999
1145.8,99.9999
1146,99.9999
1146.2,99.9999
1146.4,99.9999
1146.6,99.9999
1146.8,99.9999
1147,99.9999
1147.2,99.9999
1147.4,99.9999
1147.6,99.9999
1147.8,99.9999
1148,99.9999
1148.2,99.9999
1148.4,99.9999
1148.6,99.9999
1148.8,99.9999
1149,99.9999
1149.2,99.9999
1149.4,99.9999
1149.6,99.9999
1149.8,99.9999
1150,99.9999
1150.2,99.9999
1150.4,99.9999
1150.6,99.9999
1150.8,99.9999
1151,99.9999
1151.2,99.9999
1151.4,99.9999
1151.6,99.9999
1151.8,99.9999
1152,99.9999
1152.2,99.9999
1152.4,99.9999
1152.6,99.9999
1152.8,99.9999
1153,99.9999
