time,velocity 
708.6,15.0529
708.8,15.0547
709,15.0566
709.2,15.0584
709.4,15.0603
709.6,15.0622
709.8,15.064
710,15.0659
710.2,15.0677
710.4,15.0696
710.6,15.0714
710.8,15.0733
711,15.0752
711.2,15.077
711.4,15.0789
711.6,15.0807
711.8,15.0826
712,15.0844
712.2,15.0863
712.4,15.0881
712.6,15.09
712.8,15.0918
713,15.0937
713.2,15.0955
713.4,15.0974
713.6,15.0992
713.8,15.101
714,15.1029
714.2,15.1047
714.4,15.1066
714.6,15.1084
714.8,15.1103
715,15.1121
715.2,15.1139
715.4,15.1158
715.6,15.1176
715.8,15.1195
716,15.1213
716.2,15.1231
716.4,15.125
716.6,15.1268
716.8,15.1286
717,15.1305
717.2,15.1323
717.4,15.1341
717.6,15.136
717.8,15.1378
718,15.1396
718.2,15.1415
718.4,15.1433
718.6,15.1451
718.8,15.1469
719,15.1488
719.2,15.1506
719.4,15.1524
719.6,15.1542
719.8,15.1561
720,15.1579
720.2,15.1597
720.4,15.1615
720.6,15.1634
720.8,15.1652
721,15.167
721.2,15.1688
721.4,15.1706
721.6,15.1724
721.8,15.1743
722,15.1761
722.2,15.1779
722.4,15.1797
722.6,15.1815
722.8,15.1833
723,15.1852
723.2,15.187
723.4,15.1888
723.6,15.1906
723.8,15.1924
724,15.1942
724.2,15.196
724.4,15.1978
724.6,15.1996
724.8,15.2014
725,15.2032
725.2,15.205
725.4,15.2069
725.6,15.2087
725.8,15.2105
726,15.2123
726.2,15.2141
726.4,15.2159
726.6,15.2177
726.8,15.2195
727,15.2213
727.2,15.2231
727.4,15.2249
727.6,15.2267
727.8,15.2285
728,15.2303
728.2,15.232
728.4,15.2338
728.6,15.2356
728.8,15.2374
729,15.2392
729.2,15.241
729.4,15.2428
729.6,15.2446
729.8,15.2464
730,15.2482
730.2,15.25
730.4,15.2518
730.6,15.2535
730.8,15.2553
731,15.2571
731.2,15.2589
731.4,15.2607
731.6,15.2625
731.8,15.2642
732,15.266
732.2,15.2678
732.4,15.2696
732.6,15.2714
732.8,15.2732
733,15.2749
733.2,15.2767
733.4,15.2785
733.6,15.2803
733.8,15.282
734,15.2838
734.2,15.2856
734.4,15.2874
734.6,15.2891
734.8,15.2909
735,15.2927
735.2,15.2945
735.4,15.2962
735.6,15.298
735.8,15.2998
736,15.3015
736.2,15.3033
736.4,15.3051
736.6,15.3068
736.8,15.3086
737,15.3104
737.2,15.3121
737.4,15.3139
737.6,15.3157
737.8,15.3174
738,15.3192
738.2,15.321
738.4,15.3227
738.6,15.3245
738.8,15.3262
739,15.328
739.2,15.3298
739.4,15.3315
739.6,15.3333
739.8,15.335
740,15.3368
740.2,15.3385
740.4,15.3403
740.6,15.342
740.8,15.3438
741,15.3455
741.2,15.3473
741.4,15.3491
741.6,15.3508
741.8,15.3526
742,15.3543
742.2,15.3561
742.4,15.3578
742.6,15.3595
742.8,15.3613
743,15.363
743.2,15.3648
743.4,15.3665
743.6,15.3683
743.8,15.37
744,15.3718
744.2,15.3735
744.4,15.3752
744.6,15.377
744.8,15.3787
745,15.3805
745.2,15.3822
745.4,15.3839
745.6,15.3857
745.8,15.3874
746,15.3891
746.2,15.3909
746.4,15.3926
746.6,15.3944
746.8,15.3961
747,15.3978
747.2,15.3996
747.4,15.4013
747.6,15.403
747.8,15.4047
748,15.4065
748.2,15.4082
748.4,15.4099
748.6,15.4117
748.8,15.4134
749,15.4151
749.2,15.4168
749.4,15.4186
749.6,15.4203
749.8,15.422
750,15.4237
750.2,15.4255
750.4,15.4272
750.6,15.4289
750.8,15.4306
751,15.4323
751.2,15.4341
751.4,15.4358
751.6,15.4375
751.8,15.4392
752,15.4409
752.2,15.4426
752.4,15.4444
752.6,15.4461
752.8,15.4478
753,15.4495
753.2,15.4512
753.4,15.4529
753.6,15.4546
753.8,15.4564
754,15.4581
754.2,15.4598
754.4,15.4615
754.6,15.4632
754.8,15.4649
755,15.4666
755.2,15.4683
755.4,15.47
755.6,15.4717
755.8,15.4734
756,15.4751
756.2,15.4768
756.4,15.4785
756.6,15.4802
756.8,15.4819
757,15.4836
757.2,15.4853
757.4,15.487
757.6,15.4887
757.8,15.4904
758,15.4921
758.2,15.4938
758.4,15.4955
758.6,15.4972
758.8,15.4989
759,15.5006
759.2,15.5023
759.4,15.504
759.6,15.5057
759.8,15.5074
760,15.5091
760.2,15.5108
760.4,15.5124
760.6,15.5141
760.8,15.5158
761,15.5175
761.2,15.5192
761.4,15.5209
761.6,15.5226
761.8,15.5243
762,15.5259
762.2,15.5276
762.4,15.5293
762.6,15.531
762.8,15.5327
763,15.5344
763.2,15.536
763.4,15.5377
763.6,15.5394
763.8,15.5411
764,15.5428
764.2,15.5444
764.4,15.5461
764.6,15.5478
764.8,15.5495
765,15.5511
765.2,15.5528
765.4,15.5545
765.6,15.5562
765.8,15.5578
766,15.5595
766.2,15.5612
766.4,15.5628
766.6,15.5645
766.8,15.5662
767,15.5679
767.2,15.5695
767.4,15.5712
767.6,15.5729
767.8,15.5745
768,15.5762
768.2,15.5779
768.4,15.5795
768.6,15.5812
768.8,15.5828
769,15.5845
769.2,15.5862
769.4,15.5878
769.6,15.5895
769.8,15.5911
770,15.5928
770.2,15.5945
770.4,15.5961
770.6,15.5978
770.8,15.5994
771,15.6011
771.2,15.6028
771.4,15.6044
771.6,15.6061
771.8,15.6077
772,15.6094
772.2,15.611
772.4,15.6127
772.6,15.6143
772.8,15.616
773,15.6176
773.2,15.6193
773.4,15.6209
773.6,15.6226
773.8,15.6242
774,15.6259
774.2,15.6275
774.4,15.6292
774.6,15.6308
774.8,15.6324
775,15.6341
775.2,15.6357
775.4,15.6374
775.6,15.639
775.8,15.6407
776,15.6423
776.2,15.6439
776.4,15.6456
776.6,15.6472
776.8,15.6489
777,15.6505
777.2,15.6521
777.4,15.6538
777.6,15.6554
777.8,15.657
778,15.6587
778.2,15.6603
778.4,15.6619
778.6,15.6636
778.8,15.6652
779,15.6668
779.2,15.6685
779.4,15.6701
779.6,15.6717
779.8,15.6734
780,15.675
780.2,15.6766
780.4,15.6782
780.6,15.6799
780.8,15.6815
781,15.6831
781.2,15.6847
781.4,15.6864
781.6,15.688
781.8,15.6896
782,15.6912
782.2,15.6929
782.4,15.6945
782.6,15.6961
782.8,15.6977
783,15.6993
783.2,15.701
783.4,15.7026
783.6,15.7042
783.8,15.7058
784,15.7074
784.2,15.709
784.4,15.7107
784.6,15.7123
784.8,15.7139
785,15.7155
785.2,15.7171
785.4,15.7187
785.6,15.7203
785.8,15.7219
786,15.7236
786.2,15.7252
786.4,15.7268
786.6,15.7284
786.8,15.73
787,15.7316
787.2,15.7332
787.4,15.7348
787.6,15.7364
787.8,15.738
788,15.7396
788.2,15.7412
788.4,15.7428
788.6,15.7444
788.8,15.746
789,15.7476
789.2,15.7492
789.4,15.7508
789.6,15.7524
789.8,15.754
790,15.7556
790.2,15.7572
790.4,15.7588
790.6,15.7604
790.8,15.762
791,15.7636
791.2,15.7652
791.4,15.7668
791.6,15.7684
791.8,15.77
792,15.7716
792.2,15.7732
792.4,15.7748
792.6,15.7764
792.8,15.7779
793,15.7795
793.2,15.7811
793.4,15.7827
793.6,15.7843
793.8,15.7859
794,15.7875
794.2,15.7891
794.4,15.7906
794.6,15.7922
794.8,15.7938
795,15.7954
795.2,15.797
795.4,15.7986
795.6,15.8001
795.8,15.8017
796,15.8033
796.2,15.8049
796.4,15.8065
796.6,15.808
796.8,15.8096
797,15.8112
797.2,15.8128
797.4,15.8143
797.6,15.8159
797.8,15.8175
798,15.8191
798.2,15.8206
798.4,15.8222
798.6,15.8238
798.8,15.8254
799,15.8269
799.2,15.8285
799.4,15.8301
799.6,15.8316
799.8,15.8332
800,15.8348
800.2,15.8363
800.4,15.8379
800.6,15.8395
800.8,15.841
801,15.8426
801.2,15.8442
801.4,15.8457
801.6,15.8473
801.8,15.8489
802,15.8504
802.2,15.852
802.4,15.8536
802.6,15.8551
802.8,15.8567
803,15.8582
803.2,15.8598
803.4,15.8613
803.6,15.8629
803.8,15.8645
804,15.866
804.2,15.8676
804.4,15.8691
804.6,15.8707
804.8,15.8722
805,15.8738
805.2,15.8753
805.4,15.8769
805.6,15.8785
805.8,15.88
806,15.8816
806.2,15.8831
806.4,15.8847
806.6,15.8862
806.8,15.8878
807,15.8893
807.2,15.8908
807.4,15.8924
807.6,15.8939
807.8,15.8955
808,15.897
808.2,15.8986
808.4,15.9001
808.6,15.9017
808.8,15.9032
809,15.9047
809.2,15.9063
809.4,15.9078
809.6,15.9094
809.8,15.9109
810,15.9124
810.2,15.914
810.4,15.9155
810.6,15.9171
810.8,15.9186
811,15.9201
811.2,15.9217
811.4,15.9232
811.6,15.9247
811.8,15.9263
812,15.9278
812.2,15.9293
812.4,15.9309
812.6,15.9324
812.8,15.9339
813,15.9355
813.2,15.937
813.4,15.9385
813.6,15.9401
813.8,15.9416
814,15.9431
814.2,15.9446
814.4,15.9462
814.6,15.9477
814.8,15.9492
815,15.9507
815.2,15.9523
815.4,15.9538
815.6,15.9553
815.8,15.9568
816,15.9584
816.2,15.9599
816.4,15.9614
816.6,15.9629
816.8,15.9644
817,15.966
817.2,15.9675
817.4,15.969
817.6,15.9705
817.8,15.972
818,15.9735
818.2,15.9751
818.4,15.9766
818.6,15.9781
818.8,15.9796
819,15.9811
819.2,15.9826
819.4,15.9841
819.6,15.9856
819.8,15.9872
820,15.9887
820.2,15.9902
820.4,15.9917
820.6,15.9932
820.8,15.9947
821,15.9962
821.2,15.9977
821.4,15.9992
821.6,16.0007
821.8,16.0022
822,16.0037
822.2,16.0052
822.4,16.0067
822.6,16.0082
822.8,16.0098
823,16.0113
823.2,16.0128
823.4,16.0143
823.6,16.0158
823.8,16.0173
824,16.0188
824.2,16.0203
824.4,16.0218
824.6,16.0232
824.8,16.0247
825,16.0262
825.2,16.0277
825.4,16.0292
825.6,16.0307
825.8,16.0322
826,16.0337
826.2,16.0352
826.4,16.0367
826.6,16.0382
826.8,16.0397
827,16.0412
827.2,16.0427
827.4,16.0442
827.6,16.0456
827.8,16.0471
828,16.0486
828.2,16.0501
828.4,16.0516
828.6,16.0531
828.8,16.0546
829,16.056
829.2,16.0575
829.4,16.059
829.6,16.0605
829.8,16.062
830,16.0635
830.2,16.0649
830.4,16.0664
830.6,16.0679
830.8,16.0694
831,16.0709
831.2,16.0723
831.4,16.0738
831.6,16.0753
831.8,16.0768
832,16.0783
832.2,16.0797
832.4,16.0812
832.6,16.0827
832.8,16.0842
833,16.0856
833.2,16.0871
833.4,16.0886
833.6,16.09
833.8,16.0915
834,16.093
834.2,16.0945
834.4,16.0959
834.6,16.0974
834.8,16.0989
835,16.1003
835.2,16.1018
835.4,16.1033
835.6,16.1047
835.8,16.1062
836,16.1077
836.2,16.1091
836.4,16.1106
836.6,16.1121
836.8,16.1135
837,16.115
837.2,16.1165
837.4,16.1179
837.6,16.1194
837.8,16.1208
838,16.1223
838.2,16.1238
838.4,16.1252
838.6,16.1267
838.8,16.1281
839,16.1296
839.2,16.131
839.4,16.1325
839.6,16.134
839.8,16.1354
840,16.1369
840.2,16.1383
840.4,16.1398
840.6,16.1412
840.8,16.1427
841,16.1441
841.2,16.1456
841.4,16.147
841.6,16.1485
841.8,16.1499
842,16.1514
842.2,16.1528
842.4,16.1543
842.6,16.1557
842.8,16.1572
843,16.1586
843.2,16.1601
843.4,16.1615
843.6,16.163
843.8,16.1644
844,16.1658
844.2,16.1673
844.4,16.1687
844.6,16.1702
844.8,16.1716
845,16.1731
845.2,16.1745
845.4,16.1759
845.6,16.1774
845.8,16.1788
846,16.1803
846.2,16.1817
846.4,16.1831
846.6,16.1846
846.8,16.186
847,16.1874
847.2,16.1889
847.4,16.1903
847.6,16.1917
847.8,16.1932
848,16.1946
848.2,16.196
848.4,16.1975
848.6,16.1989
848.8,16.2003
849,16.2018
849.2,16.2032
849.4,16.2046
849.6,16.206
849.8,16.2075
850,16.2089
850.2,16.2103
850.4,16.2118
850.6,16.2132
850.8,16.2146
851,16.216
851.2,16.2175
851.4,16.2189
851.6,16.2203
851.8,16.2217
852,16.2231
852.2,16.2246
852.4,16.226
852.6,16.2274
852.8,16.2288
853,16.2302
853.2,16.2317
853.4,16.2331
853.6,16.2345
853.8,16.2359
854,16.2373
854.2,16.2388
854.4,16.2402
854.6,16.2416
854.8,16.243
855,16.2444
855.2,16.2458
855.4,16.2472
855.6,16.2487
855.8,16.2501
856,16.2515
856.2,16.2529
856.4,16.2543
856.6,16.2557
856.8,16.2571
857,16.2585
857.2,16.2599
857.4,16.2613
857.6,16.2627
857.8,16.2642
858,16.2656
858.2,16.267
858.4,16.2684
858.6,16.2698
858.8,16.2712
859,16.2726
859.2,16.274
859.4,16.2754
859.6,16.2768
859.8,16.2782
860,16.2796
860.2,16.281
860.4,16.2824
860.6,16.2838
860.8,16.2852
861,16.2866
861.2,16.288
861.4,16.2894
861.6,16.2908
861.8,16.2922
862,16.2936
862.2,16.295
862.4,16.2964
862.6,16.2978
862.8,16.2992
863,16.3005
863.2,16.3019
863.4,16.3033
863.6,16.3047
863.8,16.3061
864,16.3075
864.2,16.3089
864.4,16.3103
864.6,16.3117
864.8,16.3131
865,16.3144
865.2,16.3158
865.4,16.3172
865.6,16.3186
865.8,16.32
866,16.3214
866.2,16.3228
866.4,16.3241
866.6,16.3255
866.8,16.3269
867,16.3283
867.2,16.3297
867.4,16.3311
867.6,16.3324
867.8,16.3338
868,16.3352
868.2,16.3366
868.4,16.338
868.6,16.3393
868.8,16.3407
869,16.3421
869.2,16.3435
869.4,16.3448
869.6,16.3462
869.8,16.3476
870,16.349
870.2,16.3503
870.4,16.3517
870.6,16.3531
870.8,16.3545
871,16.3558
871.2,16.3572
871.4,16.3586
871.6,16.3599
871.8,16.3613
872,16.3627
872.2,16.3641
872.4,16.3654
872.6,16.3668
872.8,16.3682
873,16.3695
873.2,16.3709
873.4,16.3723
873.6,16.3736
873.8,16.375
874,16.3764
874.2,16.3777
874.4,16.3791
874.6,16.3804
874.8,16.3818
875,16.3832
875.2,16.3845
875.4,16.3859
875.6,16.3873
875.8,16.3886
876,16.39
876.2,16.3913
876.4,16.3927
876.6,16.394
876.8,16.3954
877,16.3968
877.2,16.3981
877.4,16.3995
877.6,16.4008
877.8,16.4022
878,16.4035
878.2,16.4049
878.4,16.4062
878.6,16.4076
878.8,16.4089
879,16.4103
879.2,16.4116
879.4,16.413
879.6,16.4143
879.8,16.4157
880,16.417
880.2,16.4184
880.4,16.4197
880.6,16.4211
880.8,16.4224
881,16.4238
881.2,16.4251
881.4,16.4265
881.6,16.4278
881.8,16.4292
882,16.4305
882.2,16.4319
882.4,16.4332
882.6,16.4345
882.8,16.4359
883,16.4372
883.2,16.4386
883.4,16.4399
883.6,16.4412
883.8,16.4426
884,16.4439
884.2,16.4453
884.4,16.4466
884.6,16.4479
884.8,16.4493
885,16.4506
885.2,16.4519
885.4,16.4533
885.6,16.4546
885.8,16.456
886,16.4573
886.2,16.4586
886.4,16.46
886.6,16.4613
886.8,16.4626
887,16.4639
887.2,16.4653
887.4,16.4666
887.6,16.4679
887.8,16.4693
888,16.4706
888.2,16.4719
888.4,16.4733
888.6,16.4746
888.8,16.4759
889,16.4772
889.2,16.4786
889.4,16.4799
889.6,16.4812
889.8,16.4825
890,16.4839
890.2,16.4852
890.4,16.4865
890.6,16.4878
890.8,16.4891
891,16.4905
891.2,16.4918
891.4,16.4931
891.6,16.4944
891.8,16.4958
892,16.4971
892.2,16.4984
892.4,16.4997
892.6,16.501
892.8,16.5023
893,16.5037
893.2,16.505
893.4,16.5063
893.6,16.5076
893.8,16.5089
894,16.5102
894.2,16.5115
894.4,16.5129
894.6,16.5142
894.8,16.5155
895,16.5168
895.2,16.5181
895.4,16.5194
895.6,16.5207
895.8,16.522
896,16.5233
896.2,16.5247
896.4,16.526
896.6,16.5273
896.8,16.5286
897,16.5299
897.2,16.5312
897.4,16.5325
897.6,16.5338
897.8,16.5351
898,16.5364
898.2,16.5377
898.4,16.539
898.6,16.5403
898.8,16.5416
899,16.5429
899.2,16.5442
899.4,16.5455
899.6,16.5468
899.8,16.5481
900,16.5494
900.2,16.5507
900.4,16.552
900.6,16.5533
900.8,16.5546
901,16.5559
901.2,16.5572
901.4,16.5585
901.6,16.5598
901.8,16.5611
902,16.5624
902.2,16.5637
902.4,16.565
902.6,16.5663
902.8,16.5676
903,16.5689
903.2,16.5701
903.4,16.5714
903.6,16.5727
903.8,16.574
904,16.5753
904.2,16.5766
904.4,16.5779
904.6,16.5792
904.8,16.5805
905,16.5817
905.2,16.583
905.4,16.5843
905.6,16.5856
905.8,16.5869
906,16.5882
906.2,16.5895
906.4,16.5907
906.6,16.592
906.8,16.5933
907,16.5946
907.2,16.5959
907.4,16.5972
907.6,16.5984
907.8,16.5997
908,16.601
908.2,16.6023
908.4,16.6036
908.6,16.6048
908.8,16.6061
909,16.6074
909.2,16.6087
909.4,16.6099
909.6,16.6112
909.8,16.6125
910,16.6138
910.2,16.615
910.4,16.6163
910.6,16.6176
910.8,16.6189
911,16.6201
911.2,16.6214
911.4,16.6227
911.6,16.6239
911.8,16.6252
912,16.6265
912.2,16.6278
912.4,16.629
912.6,16.6303
912.8,16.6316
913,16.6328
913.2,16.6341
913.4,16.6354
913.6,16.6366
913.8,16.6379
914,16.6392
914.2,16.6404
914.4,16.6417
914.6,16.643
914.8,16.6442
915,16.6455
915.2,16.6467
915.4,16.648
915.6,16.6493
915.8,16.6505
916,16.6518
916.2,16.6531
916.4,16.6543
916.6,16.6556
916.8,16.6568
917,16.6581
917.2,16.6593
917.4,16.6606
917.6,16.6619
917.8,16.6631
918,16.6644
918.2,16.6656
918.4,16.6669
918.6,16.6681
918.8,16.6694
919,16.6706
919.2,16.6719
919.4,16.6732
919.6,16.6744
919.8,16.6757
920,16.6769
920.2,16.6782
920.4,16.6794
920.6,16.6807
920.8,16.6819
921,16.6832
921.2,16.6844
921.4,16.6857
921.6,16.6869
921.8,16.6881
922,16.6894
922.2,16.6906
922.4,16.6919
922.6,16.6931
922.8,16.6944
923,16.6956
923.2,16.6969
923.4,16.6981
923.6,16.6993
923.8,16.7006
924,16.7018
924.2,16.7031
924.4,16.7043
924.6,16.7056
924.8,16.7068
925,16.708
925.2,16.7093
925.4,16.7105
925.6,16.7118
925.8,16.713
926,16.7142
926.2,16.7155
926.4,16.7167
926.6,16.7179
926.8,16.7192
927,16.7204
927.2,16.7216
927.4,16.7229
927.6,16.7241
927.8,16.7253
928,16.7266
928.2,16.7278
928.4,16.729
928.6,16.7303
928.8,16.7315
929,16.7327
929.2,16.734
929.4,16.7352
929.6,16.7364
929.8,16.7376
930,16.7389
930.2,16.7401
930.4,16.7413
930.6,16.7426
930.8,16.7438
931,16.745
931.2,16.7462
931.4,16.7475
931.6,16.7487
931.8,16.7499
932,16.7511
932.2,16.7523
932.4,16.7536
932.6,16.7548
932.8,16.756
933,16.7572
933.2,16.7585
933.4,16.7597
933.6,16.7609
933.8,16.7621
934,16.7633
934.2,16.7646
934.4,16.7658
934.6,16.767
934.8,16.7682
935,16.7694
935.2,16.7706
935.4,16.7719
935.6,16.7731
935.8,16.7743
936,16.7755
936.2,16.7767
936.4,16.7779
936.6,16.7791
936.8,16.7803
937,16.7816
937.2,16.7828
937.4,16.784
937.6,16.7852
937.8,16.7864
938,16.7876
938.2,16.7888
938.4,16.79
938.6,16.7912
938.8,16.7924
939,16.7937
939.2,16.7949
939.4,16.7961
939.6,16.7973
939.8,16.7985
940,16.7997
940.2,16.8009
940.4,16.8021
940.6,16.8033
940.8,16.8045
941,16.8057
941.2,16.8069
941.4,16.8081
941.6,16.8093
941.8,16.8105
942,16.8117
942.2,16.8129
942.4,16.8141
942.6,16.8153
942.8,16.8165
943,16.8177
943.2,16.8189
943.4,16.8201
943.6,16.8213
943.8,16.8225
944,16.8237
944.2,16.8249
944.4,16.8261
944.6,16.8273
944.8,16.8285
945,16.8297
945.2,16.8309
945.4,16.832
945.6,16.8332
945.8,16.8344
946,16.8356
946.2,16.8368
946.4,16.838
946.6,16.8392
946.8,16.8404
947,16.8416
947.2,16.8428
947.4,16.8439
947.6,16.8451
947.8,16.8463
948,16.8475
948.2,16.8487
948.4,16.8499
948.6,16.8511
948.8,16.8523
949,16.8534
949.2,16.8546
949.4,16.8558
949.6,16.857
949.8,16.8582
950,16.8594
950.2,16.8605
950.4,16.8617
950.6,16.8629
950.8,16.8641
951,16.8653
951.2,16.8664
951.4,16.8676
951.6,16.8688
951.8,16.87
952,16.8712
952.2,16.8723
952.4,16.8735
952.6,16.8747
952.8,16.8759
953,16.877
953.2,16.8782
953.4,16.8794
953.6,16.8806
953.8,16.8817
954,16.8829
954.2,16.8841
954.4,16.8853
954.6,16.8864
954.8,16.8876
955,16.8888
955.2,16.8899
955.4,16.8911
955.6,16.8923
955.8,16.8935
956,16.8946
956.2,16.8958
956.4,16.897
956.6,16.8981
956.8,16.8993
957,16.9005
957.2,16.9016
957.4,16.9028
957.6,16.904
957.8,16.9051
958,16.9063
958.2,16.9075
958.4,16.9086
958.6,16.9098
958.8,16.9109
959,16.9121
959.2,16.9133
959.4,16.9144
959.6,16.9156
959.8,16.9168
960,16.9179
960.2,16.9191
960.4,16.9202
960.6,16.9214
960.8,16.9226
961,16.9237
961.2,16.9249
961.4,16.926
961.6,16.9272
961.8,16.9283
962,16.9295
962.2,16.9307
962.4,16.9318
962.6,16.933
962.8,16.9341
963,16.9353
963.2,16.9364
963.4,16.9376
963.6,16.9387
963.8,16.9399
964,16.941
964.2,16.9422
964.4,16.9433
964.6,16.9445
964.8,16.9456
965,16.9468
965.2,16.9479
965.4,16.9491
965.6,16.9502
965.8,16.9514
966,16.9525
966.2,16.9537
966.4,16.9548
966.6,16.956
966.8,16.9571
967,16.9583
967.2,16.9594
967.4,16.9606
967.6,16.9617
967.8,16.9628
968,16.964
968.2,16.9651
968.4,16.9663
968.6,16.9674
968.8,16.9686
969,16.9697
969.2,16.9708
969.4,16.972
969.6,16.9731
969.8,16.9743
970,16.9754
970.2,16.9765
970.4,16.9777
970.6,16.9788
970.8,16.9799
971,16.9811
971.2,16.9822
971.4,16.9833
971.6,16.9845
971.8,16.9856
972,16.9868
972.2,16.9879
972.4,16.989
972.6,16.9902
972.8,16.9913
973,16.9924
973.2,16.9936
973.4,16.9947
973.6,16.9958
973.8,16.9969
974,16.9981
974.2,16.9992
974.4,17.0003
974.6,17.0015
974.8,17.0026
975,17.0037
975.2,17.0048
975.4,17.006
975.6,17.0071
975.8,17.0082
976,17.0094
976.2,17.0105
976.4,17.0116
976.6,17.0127
976.8,17.0139
977,17.015
977.2,17.0161
977.4,17.0172
977.6,17.0183
977.8,17.0195
978,17.0206
978.2,17.0217
978.4,17.0228
978.6,17.024
978.8,17.0251
979,17.0262
979.2,17.0273
979.4,17.0284
979.6,17.0296
979.8,17.0307
980,17.0318
980.2,17.0329
980.4,17.034
980.6,17.0351
980.8,17.0363
981,17.0374
981.2,17.0385
981.4,17.0396
981.6,17.0407
981.8,17.0418
982,17.0429
982.2,17.0441
982.4,17.0452
982.6,17.0463
982.8,17.0474
983,17.0485
983.2,17.0496
983.4,17.0507
983.6,17.0518
983.8,17.0529
984,17.0541
984.2,17.0552
984.4,17.0563
984.6,17.0574
984.8,17.0585
985,17.0596
985.2,17.0607
985.4,17.0618
985.6,17.0629
985.8,17.064
986,17.0651
986.2,17.0662
986.4,17.0673
986.6,17.0684
986.8,17.0695
987,17.0706
987.2,17.0717
987.4,17.0728
987.6,17.0739
987.8,17.075
988,17.0761
988.2,17.0773
988.4,17.0784
988.6,17.0795
988.8,17.0805
989,17.0816
989.2,17.0827
989.4,17.0838
989.6,17.0849
989.8,17.086
990,17.0871
990.2,17.0882
990.4,17.0893
990.6,17.0904
990.8,17.0915
991,17.0926
991.2,17.0937
991.4,17.0948
991.6,17.0959
991.8,17.097
992,17.0981
992.2,17.0992
992.4,17.1003
992.6,17.1014
992.8,17.1024
993,17.1035
993.2,17.1046
993.4,17.1057
993.6,17.1068
993.8,17.1079
994,17.109
994.2,17.1101
994.4,17.1112
994.6,17.1122
994.8,17.1133
995,17.1144
995.2,17.1155
995.4,17.1166
995.6,17.1177
995.8,17.1188
996,17.1198
996.2,17.1209
996.4,17.122
996.6,17.1231
996.8,17.1242
997,17.1253
997.2,17.1263
997.4,17.1274
997.6,17.1285
997.8,17.1296
998,17.1307
998.2,17.1318
998.4,17.1328
998.6,17.1339
998.8,17.135
999,17.1361
999.2,17.1371
999.4,17.1382
999.6,17.1393
999.8,17.1404
1000,17.1415
1000.2,17.1425
1000.4,17.1436
1000.6,17.1447
1000.8,17.1458
1001,17.1468
1001.2,17.1479
1001.4,17.149
1001.6,17.15
1001.8,17.1511
1002,17.1522
1002.2,17.1533
1002.4,17.1543
1002.6,17.1554
1002.8,17.1565
1003,17.1575
1003.2,17.1586
1003.4,17.1597
1003.6,17.1608
1003.8,17.1618
1004,17.1629
1004.2,17.164
1004.4,17.165
1004.6,17.1661
1004.8,17.1672
1005,17.1682
1005.2,17.1693
1005.4,17.1704
1005.6,17.1714
1005.8,17.1725
1006,17.1736
1006.2,17.1746
1006.4,17.1757
1006.6,17.1767
1006.8,17.1778
1007,17.1789
1007.2,17.1799
1007.4,17.181
1007.6,17.1821
1007.8,17.1831
1008,17.1842
1008.2,17.1852
1008.4,17.1863
1008.6,17.1874
1008.8,17.1884
1009,17.1895
1009.2,17.1905
1009.4,17.1916
1009.6,17.1926
1009.8,17.1937
1010,17.1948
1010.2,17.1958
1010.4,17.1969
1010.6,17.1979
1010.8,17.199
1011,17.2
1011.2,17.2011
1011.4,17.2021
1011.6,17.2032
1011.8,17.2042
1012,17.2053
1012.2,17.2063
1012.4,17.2074
1012.6,17.2084
1012.8,17.2095
1013,17.2106
1013.2,17.2116
1013.4,17.2126
1013.6,17.2137
1013.8,17.2147
1014,17.2158
1014.2,17.2168
1014.4,17.2179
1014.6,17.2189
1014.8,17.22
1015,17.221
1015.2,17.2221
1015.4,17.2231
1015.6,17.2242
1015.8,17.2252
1016,17.2263
1016.2,17.2273
1016.4,17.2283
1016.6,17.2294
1016.8,17.2304
1017,17.2315
1017.2,17.2325
1017.4,17.2336
1017.6,17.2346
1017.8,17.2356
1018,17.2367
1018.2,17.2377
1018.4,17.2388
1018.6,17.2398
1018.8,17.2408
1019,17.2419
1019.2,17.2429
1019.4,17.244
1019.6,17.245
1019.8,17.246
1020,17.2471
1020.2,17.2481
1020.4,17.2491
1020.6,17.2502
1020.8,17.2512
1021,17.2522
1021.2,17.2533
1021.4,17.2543
1021.6,17.2553
1021.8,17.2564
1022,17.2574
1022.2,17.2584
1022.4,17.2595
1022.6,17.2605
1022.8,17.2615
1023,17.2626
1023.2,17.2636
1023.4,17.2646
1023.6,17.2657
1023.8,17.2667
1024,17.2677
1024.2,17.2687
1024.4,17.2698
1024.6,17.2708
1024.8,17.2718
1025,17.2729
1025.2,17.2739
1025.4,17.2749
1025.6,17.2759
1025.8,17.277
1026,17.278
1026.2,17.279
1026.4,17.28
1026.6,17.2811
1026.8,17.2821
1027,17.2831
1027.2,17.2841
1027.4,17.2851
1027.6,17.2862
1027.8,17.2872
1028,17.2882
1028.2,17.2892
1028.4,17.2902
1028.6,17.2913
1028.8,17.2923
1029,17.2933
1029.2,17.2943
1029.4,17.2953
1029.6,17.2964
1029.8,17.2974
1030,17.2984
1030.2,17.2994
1030.4,17.3004
1030.6,17.3014
1030.8,17.3025
1031,17.3035
1031.2,17.3045
1031.4,17.3055
1031.6,17.3065
1031.8,17.3075
1032,17.3085
1032.2,17.3096
1032.4,17.3106
1032.6,17.3116
1032.8,17.3126
1033,17.3136
1033.2,17.3146
1033.4,17.3156
